"index","id","fk_product","fk_package"
1039,"product_19611_packaging_12","product_19611","packaging_12"
1040,"product_9389_packaging_5","product_9389","packaging_5"
1042,"product_19621_packaging_6","product_19621","packaging_6"
1043,"product_19617_packaging_12","product_19617","packaging_12"
1044,"product_19618_packaging_6","product_19618","packaging_6"
1045,"product_19630_packaging_6","product_19630","packaging_6"
1046,"product_19619_packaging_6","product_19619","packaging_6"
1047,"product_19628_packaging_6","product_19628","packaging_6"
1048,"product_3857_packaging_6","product_3857","packaging_6"
1049,"product_19626_packaging_6","product_19626","packaging_6"
1050,"product_19627_packaging_6","product_19627","packaging_6"
1051,"product_19624_packaging_6","product_19624","packaging_6"
1052,"product_19625_packaging_6","product_19625","packaging_6"
1053,"product_19629_packaging_6","product_19629","packaging_6"
1055,"product_19623_packaging_3","product_19623","packaging_3"
1057,"product_3756_packaging_12","product_3756","packaging_12"
1058,"product_11042_packaging_6","product_11042","packaging_6"
1059,"product_19631_packaging_6","product_19631","packaging_6"
1060,"product_19632_packaging_6","product_19632","packaging_6"
1061,"product_19638_packaging_12","product_19638","packaging_12"
1062,"product_19633_packaging_6","product_19633","packaging_6"
1063,"product_19634_packaging_6","product_19634","packaging_6"
1065,"product_2830_packaging_6","product_2830","packaging_6"
1066,"product_19641_packaging_12","product_19641","packaging_12"
1067,"product_19636_packaging_6","product_19636","packaging_6"
1068,"product_19642_packaging_6","product_19642","packaging_6"
1069,"product_19639_packaging_6","product_19639","packaging_6"
1070,"product_19640_packaging_6","product_19640","packaging_6"
1073,"product_19646_packaging_24","product_19646","packaging_24"
1074,"product_19647_packaging_6","product_19647","packaging_6"
1076,"product_19637_packaging_12","product_19637","packaging_12"
1077,"product_829_packaging_6","product_829","packaging_6"
1078,"product_832_packaging_6","product_832","packaging_6"
1079,"product_19669_packaging_4","product_19669","packaging_4"
1080,"product_19666_packaging_6","product_19666","packaging_6"
1081,"product_9462_packaging_12","product_9462","packaging_12"
1082,"product_19667_packaging_4","product_19667","packaging_4"
1083,"product_19662_packaging_12","product_19662","packaging_12"
1084,"product_19668_packaging_4","product_19668","packaging_4"
1086,"product_19653_packaging_6","product_19653","packaging_6"
1087,"product_19659_packaging_12","product_19659","packaging_12"
1088,"product_19664_packaging_6","product_19664","packaging_6"
1089,"product_19657_packaging_20","product_19657","packaging_20"
1091,"product_19660_packaging_6","product_19660","packaging_6"
1092,"product_19661_packaging_12","product_19661","packaging_12"
1093,"product_19663_packaging_12","product_19663","packaging_12"
1094,"product_19665_packaging_6","product_19665","packaging_6"
1095,"product_19652_packaging_6","product_19652","packaging_6"
1096,"product_19654_packaging_6","product_19654","packaging_6"
1097,"product_19649_packaging_12","product_19649","packaging_12"
1098,"product_19650_packaging_6","product_19650","packaging_6"
1099,"product_19670_packaging_6","product_19670","packaging_6"
1100,"product_19651_packaging_6","product_19651","packaging_6"
1103,"product_5694_packaging_24","product_5694","packaging_24"
1104,"product_19673_packaging_6","product_19673","packaging_6"
1105,"product_19672_packaging_12","product_19672","packaging_12"
1106,"product_19680_packaging_6","product_19680","packaging_6"
1107,"product_19684_packaging_6","product_19684","packaging_6"
1108,"product_19675_packaging_6","product_19675","packaging_6"
1109,"product_19681_packaging_6","product_19681","packaging_6"
1110,"product_19679_packaging_6","product_19679","packaging_6"
1111,"product_19677_packaging_6","product_19677","packaging_6"
1112,"product_19687_packaging_6","product_19687","packaging_6"
1113,"product_9495_packaging_20","product_9495","packaging_20"
1114,"product_19686_packaging_6","product_19686","packaging_6"
1115,"product_19674_packaging_6","product_19674","packaging_6"
1116,"product_19676_packaging_6","product_19676","packaging_6"
1117,"product_20786_packaging_12","product_20786","packaging_12"
1118,"product_19671_packaging_6","product_19671","packaging_6"
1120,"product_9514_packaging_28","product_9514","packaging_28"
1121,"product_14980_packaging_24","product_14980","packaging_24"
1122,"product_9516_packaging_6","product_9516","packaging_6"
1123,"product_19690_packaging_6","product_19690","packaging_6"
1124,"product_9521_packaging_24","product_9521","packaging_24"
1125,"product_15533_packaging_6","product_15533","packaging_6"
1126,"product_19689_packaging_6","product_19689","packaging_6"
1127,"product_9531_packaging_9","product_9531","packaging_9"
1128,"product_756_packaging_6","product_756","packaging_6"
1128,"product_756_packaging_12","product_756","packaging_12"
1128,"product_756_packaging_24","product_756","packaging_24"
1129,"product_9526_packaging_12","product_9526","packaging_12"
1132,"product_19693_packaging_6","product_19693","packaging_6"
1133,"product_9519_packaging_20","product_9519","packaging_20"
1134,"product_19692_packaging_12","product_19692","packaging_12"
1135,"product_19688_packaging_6","product_19688","packaging_6"
1136,"product_19697_packaging_6","product_19697","packaging_6"
1137,"product_9528_packaging_24","product_9528","packaging_24"
1139,"product_9538_packaging_24","product_9538","packaging_24"
1140,"product_9553_packaging_12","product_9553","packaging_12"
1141,"product_9564_packaging_12","product_9564","packaging_12"
1143,"product_9560_packaging_8","product_9560","packaging_8"
1144,"product_9540_packaging_12","product_9540","packaging_12"
1145,"product_8920_packaging_10","product_8920","packaging_10"
1146,"product_9547_packaging_14","product_9547","packaging_14"
1147,"product_9562_packaging_4","product_9562","packaging_4"
1148,"product_9539_packaging_4","product_9539","packaging_4"
1149,"product_9551_packaging_12","product_9551","packaging_12"
1150,"product_9554_packaging_6","product_9554","packaging_6"
1151,"product_9417_packaging_150","product_9417","packaging_150"
1152,"product_9550_packaging_6","product_9550","packaging_6"
1153,"product_9561_packaging_24","product_9561","packaging_24"
1154,"product_9548_packaging_15","product_9548","packaging_15"
1155,"product_9546_packaging_6","product_9546","packaging_6"
1157,"product_9542_packaging_6","product_9542","packaging_6"
1158,"product_9556_packaging_6","product_9556","packaging_6"
1159,"product_9541_packaging_2","product_9541","packaging_2"
1160,"product_9559_packaging_20","product_9559","packaging_20"
1161,"product_9558_packaging_20","product_9558","packaging_20"
1163,"product_9549_packaging_6","product_9549","packaging_6"
1165,"product_15000_packaging_6","product_15000","packaging_6"
1166,"product_14994_packaging_8","product_14994","packaging_8"
1167,"product_14987_packaging_24","product_14987","packaging_24"
1168,"product_14981_packaging_16","product_14981","packaging_16"
1169,"product_14985_packaging_40","product_14985","packaging_40"
1171,"product_14986_packaging_25","product_14986","packaging_25"
1172,"product_14988_packaging_15","product_14988","packaging_15"
1173,"product_14993_packaging_24","product_14993","packaging_24"
1174,"product_14992_packaging_24","product_14992","packaging_24"
1175,"product_15001_packaging_5","product_15001","packaging_5"
1176,"product_14998_packaging_5","product_14998","packaging_5"
1177,"product_835_packaging_6","product_835","packaging_6"
1179,"product_14996_packaging_12","product_14996","packaging_12"
1180,"product_14995_packaging_4","product_14995","packaging_4"
1183,"product_4952_packaging_6","product_4952","packaging_6"
1184,"product_14999_packaging_5","product_14999","packaging_5"
1185,"product_4595_packaging_12","product_4595","packaging_12"
1186,"product_19698_packaging_6","product_19698","packaging_6"
1187,"product_14990_packaging_24","product_14990","packaging_24"
1188,"product_9568_packaging_4","product_9568","packaging_4"
1190,"product_2853_packaging_6","product_2853","packaging_6"
1191,"product_840_packaging_6","product_840","packaging_6"
1192,"product_2342_packaging_6","product_2342","packaging_6"
1194,"product_15003_packaging_8","product_15003","packaging_8"
1196,"product_2339_packaging_6","product_2339","packaging_6"
1207,"product_9595_packaging_12","product_9595","packaging_12"
1210,"product_9618_packaging_6","product_9618","packaging_6"
1211,"product_9593_packaging_24","product_9593","packaging_24"
1212,"product_9612_packaging_6","product_9612","packaging_6"
1213,"product_15006_packaging_8","product_15006","packaging_8"
1216,"product_15005_packaging_8","product_15005","packaging_8"
1217,"product_15004_packaging_6","product_15004","packaging_6"
1218,"product_2334_packaging_3","product_2334","packaging_3"
1219,"product_2346_packaging_3","product_2346","packaging_3"
1220,"product_9620_packaging_5","product_9620","packaging_5"
1221,"product_9623_packaging_26","product_9623","packaging_26"
1222,"product_9632_packaging_24","product_9632","packaging_24"
1223,"product_9626_packaging_20","product_9626","packaging_20"
1224,"product_9642_packaging_24","product_9642","packaging_24"
1225,"product_9641_packaging_24","product_9641","packaging_24"
1226,"product_9622_packaging_16","product_9622","packaging_16"
1227,"product_9631_packaging_10","product_9631","packaging_10"
1228,"product_9636_packaging_24","product_9636","packaging_24"
1230,"product_9638_packaging_20","product_9638","packaging_20"
1231,"product_2360_packaging_6","product_2360","packaging_6"
1232,"product_9634_packaging_5","product_9634","packaging_5"
1233,"product_9637_packaging_6","product_9637","packaging_6"
1234,"product_9621_packaging_24","product_9621","packaging_24"
1235,"product_9645_packaging_14","product_9645","packaging_14"
1236,"product_9633_packaging_12","product_9633","packaging_12"
1237,"product_9624_packaging_6","product_9624","packaging_6"
1239,"product_9628_packaging_12","product_9628","packaging_12"
1240,"product_9644_packaging_36","product_9644","packaging_36"
1241,"product_2358_packaging_6","product_2358","packaging_6"
1242,"product_9640_packaging_18","product_9640","packaging_18"
1243,"product_9630_packaging_6","product_9630","packaging_6"
1244,"product_9648_packaging_6","product_9648","packaging_6"
1245,"product_9666_packaging_12","product_9666","packaging_12"
1246,"product_9650_packaging_6","product_9650","packaging_6"
1247,"product_9646_packaging_6","product_9646","packaging_6"
1248,"product_9658_packaging_16","product_9658","packaging_16"
1249,"product_9663_packaging_12","product_9663","packaging_12"
1253,"product_9664_packaging_20","product_9664","packaging_20"
1255,"product_9656_packaging_12","product_9656","packaging_12"
1256,"product_9662_packaging_12","product_9662","packaging_12"
1257,"product_9651_packaging_6","product_9651","packaging_6"
1260,"product_9665_packaging_12","product_9665","packaging_12"
1261,"product_8916_packaging_100","product_8916","packaging_100"
1262,"product_9657_packaging_25","product_9657","packaging_25"
1263,"product_9667_packaging_12","product_9667","packaging_12"
1264,"product_9649_packaging_10","product_9649","packaging_10"
1265,"product_9659_packaging_12","product_9659","packaging_12"
1270,"product_19699_packaging_6","product_19699","packaging_6"
1271,"product_9676_packaging_12","product_9676","packaging_12"
1273,"product_9692_packaging_6","product_9692","packaging_6"
1274,"product_9678_packaging_6","product_9678","packaging_6"
1275,"product_9680_packaging_6","product_9680","packaging_6"
1276,"product_9675_packaging_6","product_9675","packaging_6"
1277,"product_9679_packaging_6","product_9679","packaging_6"
1278,"product_9690_packaging_16","product_9690","packaging_16"
1279,"product_9682_packaging_6","product_9682","packaging_6"
1281,"product_9688_packaging_6","product_9688","packaging_6"
1283,"product_4276_packaging_12","product_4276","packaging_12"
1284,"product_9683_packaging_5","product_9683","packaging_5"
1285,"product_9686_packaging_16","product_9686","packaging_16"
1287,"product_9695_packaging_24","product_9695","packaging_24"
1288,"product_9693_packaging_24","product_9693","packaging_24"
